id,created_at,updated_at,start_date,end_date,author,product_type,lower_danger,middle_danger,upper_danger,bottom_line,hazard_discussion
166998,2025-04-22 5:20:22,2025-04-22 15:45:05,2025-04-22 15:00:00,2025-04-23 15:00:00,Daniel Krueger,forecast,2,2,2,"<p>Glide cracks continue to release as large glide avalanches on commonly traveled slopes. Warm temperatures will increase the chance of wet loose avalanches. You can test for these on small test slopes and assume they will be more consequential on steeper ones. A weak layer of surface hoar buried 4 to 6&rsquo; deep is still a concern and fresh wind slabs may be forming in upper elevations. Choosing slopes that do not have terrain traps on them is a safer option if you get into avalanche terrain.</p>
<p><strong>WEDNESDAY AVALANCHE OUTLOOK: </strong>As the clouds move out and temperatures rise the potential for wet avalanches will also increase. These include wet loose and glide avalanches. If it feels warm then seeking shady slopes will be the safest option. Look out for small slab avalanches from new snow that could warm up and slide easily on a crust as well as small wind slabs that may have fallen on a crust in upper elevations.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Motorized Closures:&nbsp;</strong>The Chugach National Forest has closed all winter motorized use areas due to low snow coverage, except for the Turnagain Pass/Seattle Ridge area. Visit our&nbsp;<a href=""https://www.cnfaic.org/resources/riding-areas/"" target=""_blank"" rel=""noopener"">Riding Areas</a>&nbsp;page for more information.</p>
<p><strong>End of Season Operations:</strong>&nbsp;We have transitioned to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p><strong>Risk management research:&nbsp;</strong>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this&nbsp;<a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166941,2025-04-20 4:08:53,2025-04-22 6:05:21,2025-04-20 15:00:00,2025-04-21 15:00:00,Daniel Krueger,forecast,2,2,2,"<p>Glide cracks continue to release as large glide avalanches so the safest option is to avoid spending time under them. Wet snow avalanches may become more concerning if slopes heat up in the afternoon. We are also still wary of a layer of surface hoar buried 4 to 6&rsquo; deep that may be easy to trigger from a smaller avalanche. Choosing slopes that have smaller start zones and do not have terrain traps in them are safer options if you get into avalanche terrain.</p>
<p><strong>MONDAY&rsquo;S AVALANCHE OUTLOOK: </strong>Overnight winds look to become moderate from the southeast (10 to 20 mph) accompanied with up to 5&rdquo; of snow falling near the coast. Turnagain will likely receive a trace of snow. This should not dramatically change the avalanche danger but there may be wind blown snow falling on a crust. Small wind slabs may exist in upper elevations on steep slopes. &nbsp;Otherwise, the main concerns will be the same as today. We will publish our next forecast on Tuesday.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Motorized Closures:&nbsp;</strong>The Chugach National Forest has closed all winter motorized use areas due to low snow coverage, except for the Turnagain Pass/Seattle Ridge area. Visit our&nbsp;<a href=""https://www.cnfaic.org/resources/riding-areas/"" target=""_blank"" rel=""noopener"">Riding Areas</a>&nbsp;page for more information.</p>
<p><strong>End of Season Operations:</strong>&nbsp;We have transitioned to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p><strong>Risk management research:&nbsp;</strong>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this&nbsp;<a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166896,2025-04-19 0:25:16,2025-04-19 14:46:08,2025-04-19 15:00:00,2025-04-20 15:00:00,Andrew Schauer,forecast,3,3,3,"<p>Avalanche danger is expected to start at <strong>MODERATE</strong> and rise to <strong>CONSIDERABLE</strong> as snow surfaces heat up during the day. Wet snow avalanches will become more likely through the day, with wet loose and glide avalanches likely this afternoon. Pay attention to warming surfaces through the day, and head to shaded aspects if you start to notice warning signs like pinwheels or rollerballs rolling down sunny slopes.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Motorized Closures:&nbsp;</strong>The Chugach National Forest has closed all winter motorized use areas due to low snow coverage, except for the Turnagain Pass/Seattle Ridge area. Visit our <a href=""https://www.cnfaic.org/resources/riding-areas/"" target=""_blank"" rel=""noopener"">Riding Areas</a> page for more information.</p>
<p><strong>End of Season Operations:</strong> We have transitioned to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p><strong>Risk management research:&nbsp;</strong>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166814,2025-04-16 22:55:34,2025-04-17 14:55:12,2025-04-17 15:00:00,2025-04-18 15:00:00,Andrew Schauer,forecast,3,3,3,"<p>Yesterday's storm has exited as of this morning, but&nbsp;<strong>avalanche conditions will remain dangerous toady.&nbsp;</strong>We received 1-2' of new snow over the past 24 hours, which will likely still produce large avalanches today. This new snow has added more weight to the weak layer of buried surface hoar that is now buried around 4-6' deep and may still produce a very large avalanche. We need to give the snowpack more time to settle out and avoid traveling in steep terrain today.</p>
<p><strong>FRIDAY'S AVALANCHE OUTLOOK:</strong> &nbsp;&nbsp;We are expecting to see the weather quiet down tomorrow, which should improve avalanche conditions. The main concerns will be the same as today, with a slightly lower chance of triggering an avalanche. The most likely places to run into trouble will be in steep, wind-loaded terrain at upper elevations. We will publish our next avalanche forecast on Saturday.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>End of Season Operations:</strong> We have transitioned to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p><strong>Risk management research:&nbsp;</strong>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166754,2025-04-15 0:46:21,2025-04-16 18:05:02,2025-04-15 15:00:00,2025-04-16 15:00:00,Mik Dalpes,forecast,2,2,3,"<p>Today we expect a break between storms. Avalanche danger will start out MODERATE and may rise to CONSIDERABLE if the sun heats the snowpack more than anticipated. After so much recent avalanche activity due to large storms, an assessment mindset is a good approach today. Lingering wind slabs up to 3' deep should be on the stubborn side, but could be triggered by a person especially in steep upper elevation terrain. If the sun comes out before new storm clouds move in, wet avalanches will be quick to fail in steep terrain. A fresh glide avalanche released on Tincan yesterday so continue to keep an eye out for glide cracks and avoid traveling in their path.&nbsp; The Valentine's Day buried surface hoar is buried so deep it is becoming unlikely a person could trigger an avalanche on this layer.</p>
<p><strong>WEDNESDAY'S AVALANCHE OUTLOOK: </strong>&nbsp;<strong>HIGH AVALANCHE DANGER is on the way for Wednesday</strong>. Another warm storm is expected to pick up through the day and bring 1 to 4"" of water (several feet of snow above rainline) to Turnagain Pass, Girdwood, Portage, Summit Lake, and Seward by the end of the day on Wednesday. Strong easterly ridgetop winds will accompany the precipitation making natural avalanches and human-triggered avalanches very likely.&nbsp;<strong>This will make avalanche conditions very dangerous, and travel in avalanche terrain is not recommended for Wednesday</strong>.&nbsp;</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Avalanche Closure Notification for Tuesday April 15, 2025, Portage Glacier Highway MP 3-4. </strong>There will be intermittent traffic delays Tuesday April 15, 2025, on the Portage Glacier Highway for Avalanche Hazard Reduction work.&nbsp;From mileposts 3 to milepost 4 on the Portage Glacier Highway, motorists should expect delays of up to 45 minutes between 08:00 AM and 10:00 AM.&nbsp;Updates will be posted on the 511 system. <a href=""http://511.alaska.gov/"" target=""_blank"" rel=""noopener"">http://511.alaska.gov</a></p>
<p><strong>End of Season Operations:</strong> We have transitioned to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166652,2025-04-12 23:06:12,2025-04-13 15:26:13,2025-04-13 15:00:00,2025-04-14 15:00:00,Wendy Wagner,forecast,4,4,4,"<p>The avalanche danger is HIGH due to a warm, wet, and windy storm impacting the region. Natural avalanches are to be expected and human triggered avalanches are almost certain. Avalanches of many varieties could be seen, such as storm slabs, wind slabs, or cornice falls that could also trigger avalanches below. Add to this wet slab and wet loose avalanches below 2,000' where rain should start falling on snow today. Last are the glide avalanches that keep releasing. <strong>Travel in avalanche terrain is NOT recommended.&nbsp;</strong></p>
<p><strong>MONDAY'S AVALANCHE OUTLOOK </strong>- There will be no avalanche forecast tomorrow. The storm over the region today looks to move out Monday morning decreasing the chances of natural avalanches. However, <strong>it will still be dangerous on Monday </strong>as human triggered avalanches will still be likely. A conservative mindset is recommended as there are a lot of unknowns with the snowpack at the moment.&nbsp;</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>The National Weather Service has issued a <a href=""https://forecast.weather.gov/showsigwx.php?warnzone=AKZ727&amp;warncounty=AKC122&amp;firewxzone=AKZ727&amp;local_place1=6+Miles+ENE+Silvertip+AK&amp;product1=Winter+Weather+Advisory"" target=""_blank"" rel=""noopener""><strong>Winter Weather Advisory</strong></a> until 1pm today for Turnagain Pass.</p>
<p><strong>End of Season Operations:</strong> Starting tomorrow we will transition to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166566,2025-04-11 21:19:27,2025-04-12 14:50:17,2025-04-12 15:00:00,2025-04-13 15:00:00,Mik Dalpes,forecast,2,3,3,"<p>Avalanche danger will start out CONSIDERABLE and rise to HIGH by the end of the day as a powerful storm system impacts the area bringing strong easterly winds and precipitation.&nbsp; Fresh wind slabs will grow through they day and could be touchy for a person to trigger. A wind slab could trigger a much larger avalanche on a deeper weak layer. Glide avalanches continue to release and run below treeline. The safest option on a storm day is to recreate on low angle slopes with nothing steeper above.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>End of Season Operations:</strong> Starting next week we will transition to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166553,2025-04-11 12:53:15,2025-04-11 14:56:06,2025-04-11 15:00:00,2025-04-12 15:00:00,John Sykes,forecast,2,3,3,"<p>Continued heavy snowfall across the forecast zone is creating dangerous avalanche conditions. Human-triggered avalanches 1 to 2' deep are likely and deeper avalanches up to 2 to 4' deep within the new snow are possible. If the sun comes out today the new snow could rapidly warm up and cause natural avalanches. In addition, the dangerous buried weak layer from mid-February is still very concerning after being stressed by all the new snow. We recommend sticking to low angle terrain and avoiding steep slopes overhead.&nbsp;</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>End of Season Operations:</strong> Starting next week we will transition to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166447,2025-04-10 3:30:07,2025-04-10 14:51:28,2025-04-10 15:00:00,2025-04-11 15:00:00,Andrew Schauer,forecast,2,3,3,"<p>Avalanche conditions remain dangerous as snow continues to fall in Girdwood and Turnagain Pass. Avalanches failing within new and windblown snow are likely, and we are also concerned a person can trigger a much larger avalanche on a weak layer of surface hoar buried 2 to 4' deep. Travel cautiously if you are getting out to enjoy this springtime snow, and avoid traveling in steep terrain while the snowpack adjusts to the new load.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>End of Season Operations:</strong> Starting next week we will transition to our late season schedule. We will issue avalanche forecasts on Tuesday, Thursday, Saturday and Sunday for the second half of April. We will issue our final forecast of the season on Sunday, April 27.</p>
<p>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166363,2025-04-08 21:15:27,2025-04-09 14:26:23,2025-04-09 15:00:00,2025-04-10 15:00:00,Mik Dalpes,forecast,3,3,3,"<p>New snow and wind overnight has brought the storm total to over 3' of new snow since Friday. Temperatures have cooled off so the biggest concern today is the potential for a person to trigger a large avalanche up to 3' deep in new and windblown snow in the upper elevations. The buried surface hoar is now 4' deep in places and there are chances this could be triggered by an avalanche or by a person anywhere above 1,500'. Wet snow problems are less likely today with cooler temperatures, but the sun could change this quickly if it comes out. The way to avoid all of this today is to stick to low angle slopes with nothing steep overhead.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Avalanche Closure Notification for Wednesday April 9th, 2025, Seward Hwy AND Portage Glacier Hwy</strong></p>
<p>There will be intermittent traffic delays Wednesday April 26th, 2025, on the Seward Highway and Portage Glacier Highway for Avalanche Hazard Reduction work. From mileposts 83 to 88 on the Seward Highway, South of Girdwood and North of Portage, motorists should expect delays of up to 45-60 minutes between 09:00 AM and 12:00 PM. <strong>AND </strong>From milepost 3 to 5 on the Portage Glacier Highway, motorists should expect delays of 45-60 minutes between 11:00 AM and 2:00 PM. Updates will be posted on the 511 system.&nbsp;<a href=""http://511.alaska.gov/"" target=""_blank"" rel=""noopener"">http://511.alaska.gov</a></p>
<p>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this <a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166297,2025-04-07 22:32:31,2025-04-08 17:01:27,2025-04-08 15:00:00,2025-04-09 15:00:00,Daniel Krueger,forecast,3,3,3,"<p>With over 2&rsquo; of snow falling since Saturday contributing to an unstable snowpack dangerous avalanche conditions exist today. There are several problems that have the potential to trigger large avalanches. Snow and wind slab avalanches 2 to 3&rsquo; deep are likely and may trigger a deeper avalanche on a buried weak layer. Wet snow avalanches will be likely and could run to valley bottoms. The safest option is a conservative approach into the mountains and avoiding spending time on or below steep slopes.</p>
<p>___________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>If you have been traveling in avalanche terrain for at least one season and want to help avalanche researchers develop new tools to assist individuals with managing risk in avalanche terrain, check out this&nbsp;<a href=""https://docs.google.com/forms/d/e/1FAIpQLScGWQ19aNrn3NmNYkm_pTneZ6PHxe_ZYZLRNiEIzNIevqHnOg/viewform"" target=""_blank"" rel=""noopener"">1-2 minute survey</a>. Participants will be entered to win prizes from Jones Snowboards, BCA, and more!</p>",NULL
166242,2025-04-07 3:18:56,2025-04-07 15:11:39,2025-04-07 15:00:00,2025-04-08 15:00:00,Andrew Schauer,forecast,3,3,3,"<p>Active weather continues to impact our area today, which will keep avalanche conditions dangerous. We can expect to find a variety of wet and dry snow avalanche concerns. These may fail within the 1 to 2' of new and windblown snow we received since the beginning of last weekend, and they may also fail much deeper in the snowpack on weak layers that have been buried for weeks or months. Approach the mountains with caution today, and avoid spending time on or below steep slopes.</p>
<p>__________________________________</p>
<p>SPECIAL ANNOUNCEMENTS:</p>
<p>We have published the final accident report for the March 22 avalanche fatality on Seattle Ridge at Turnagain Pass. It can be found <a href=""https://www.cnfaic.org/accidents/seattle-ridge-warmup-bowl-1-bowl/"" target=""_blank"" rel=""noopener"">here.</a></p>",NULL
166166,2025-04-06 4:22:40,2025-04-07 15:03:35,2025-04-06 15:00:00,2025-04-07 15:00:00,Andrew Schauer,forecast,3,3,3,"<p>The stormy weather is expected to slowly taper off through the day, but avalanche conditions will remain dangerous. We will likely continue to see wet snow avalanches at and below treeline, with the potential for avalanches running into low-elevation runout zones. Upper elevations will likely see avalanches failing within new and windblown snow, and there is a chance that some of these may fail on deeper weak layers buried 1 to 4' deep. Conditions are dangerous and complex, and the best way to avoid getting in trouble will be to avoid traveling on or below steep terrain.</p>
<p>__________________________________</p>
<p>SPECIAL ANNOUNCEMENTS:</p>
<p>We have published the final accident report for the March 22 avalanche fatality on Seattle Ridge at Turnagain Pass. It can be found <a href=""https://www.cnfaic.org/accidents/seattle-ridge-warmup-bowl-1-bowl/"" target=""_blank"" rel=""noopener"">here.</a></p>",NULL
166073,2025-04-05 1:30:31,2025-04-05 16:06:16,2025-04-05 15:00:00,2025-04-06 15:00:00,Daniel Krueger,forecast,4,4,4,"<p>We have issued a <a href=""https://forecast.weather.gov/showsigwx.php?warnzone=AKZ728&amp;warncounty=AKC063&amp;firewxzone=AKZ728&amp;local_place1=Whittier%20AK&amp;product1=Avalanche+Warning&amp;lat=60.774&amp;lon=-148.677"" target=""_blank"" rel=""noopener"">Backcountry Avalanche Warning</a> through the National Weather Service. Avalanche danger is HIGH at all elevations as the storm continues to deliver over 1&rdquo; of water or 1&rsquo; of snow. This will be falling on a snowpack that has already been producing large avalanches across the region. Wet avalanches, glide avalanches, and avalanches on buried weak layers are likely. Where snow is falling storm and wind slab avalanches will be almost certain.<strong> We strongly recommend avoiding traveling on or below avalanche terrain and staying well away from runout zones.</strong></p>
<p>__________________________________</p>
<p>SPECIAL ANNOUNCEMENTS:</p>
<p>We finished the full accident report for the March 22 avalanche fatality in Seattle Ridge, Turnagain Pass. It can be found<a href=""https://www.cnfaic.org/accidents/seattle-ridge-warmup-bowl-1-bowl/"" target=""_blank"" rel=""noopener""> here</a>.</p>",NULL
166038,2025-04-04 13:17:34,2025-04-04 14:49:44,2025-04-04 15:00:00,2025-04-05 15:00:00,John Sykes,forecast,4,4,4,"<p>Avalanche danger will rise to HIGH as a potent storm impacts the area, bringing up to 2"" of water or 2' of snow above 2000' in the next 24 hours. We already had a complex and dangerous snowpack setup and this storm will be adding fuel to the fire. Large wet avalanches, glide avalanches, or avalanches on buried weak layers are all likely. Smaller avalanches within the new snow and in wind loaded areas are almost certain. <strong>We strongly recommend avoiding avalanche terrain today and steering clear of runout zones of overhead avalanche paths.&nbsp;</strong></p>",NULL
165919,2025-04-03 4:06:24,2025-04-03 15:21:18,2025-04-03 15:00:00,2025-04-04 15:00:00,Andrew Schauer,forecast,2,3,3,"<p>Wet snow avalanches are the main concern once again. We have seen widespread wet slab, wet loose, and glide avalanche activity this week, and are expecting to see more today. Conditions will become more dangerous if the sun comes out this afternoon. We are also still very concerned with the potential for triggering a large avalanche on a weak layer of snow buried about 1 to 3' deep. Conditions are dangerous, and we recommend avoiding traveling on or below steep terrain with these active avalanche conditions.</p>",NULL
165846,2025-04-02 1:55:20,2025-04-03 14:26:31,2025-04-02 15:00:00,2025-04-03 15:00:00,Mik Dalpes,forecast,2,3,3,"<p>The avalanche danger will start out MODERATE and rise to CONSIDERABLE as the air temperature and sun melt the snow surface. There were at least 15 new glide avalanches observed yesterday in the Turnagain Pass zone (including Girdwood), which makes this the most concerning problem today. These avalanches are very dangerous and it's best to avoid being underneath any glide crack right now. Wet loose avalanches are occurring naturally and are growing in size with each passing warm day and more dangerous wet slabs are becoming possible. As surface crusts break down, or where they don't exist, a person could also trigger a large avalanche on a layer of buried surface hoar that is 2 to 3' deep in Turnagain Pass. There is a lot of uncertainty with the timing of dangerous conditions and these problems can be avoided by choosing low angle slopes.&nbsp;</p>",NULL
165733,2025-03-31 17:43:37,2025-04-01 16:12:38,2025-04-01 15:00:00,2025-04-02 15:00:00,Daniel Krueger,forecast,2,3,3,"<p>The avalanche danger will transition from MODERATE to CONSIDERABLE as the sun and warm temperatures melts the snow surface which will increase the chance of triggering a large avalanche 2 to 3&rsquo; deep on a layer of buried surface hoar. It will be easier to trigger an avalanche on slopes that do not have a supportable crust. The safest option is to avoid traveling on or above steep slopes. We are in the middle of a glide cycle where many glide cracks are opening and releasing as large glide avalanches. Try to avoid spending time under glide cracks. Finally, wet loose avalanches are releasing on sunny slopes and wind slabs around a foot deep may be easy to trigger today on slopes exposed to the wind.&nbsp;</p>",NULL
165703,2025-03-31 12:41:09,2025-03-31 15:56:33,2025-03-31 15:00:00,2025-04-01 15:00:00,John Sykes,forecast,2,3,3,"<p>The avalanche danger will start at MODERATE and rise to CONSIDERABLE as the sun and warm temperatures melt surface crusts in the afternoon. Our main concern is very large human-triggered avalanches on a buried weak layer 1 to 3' deep. This layer has been problematic for six weeks now and our advice for avoiding this problem is to stick to low-angle slopes and steer clear of steep overhead terrain. In addition, glide avalanches and wet loose avalanches have been releasing naturally as the snowpack transitions to spring.&nbsp;</p>",NULL
165591,2025-03-30 4:10:53,2025-03-30 15:06:49,2025-03-30 15:00:00,2025-03-31 15:00:00,Daniel Krueger,forecast,2,3,3,<p>There is a chance of triggering a large avalanche 2 to 3&rsquo; deep on a layer of buried surface hoar. This is still a scary layer where the safest option is to stick to lower angle terrain away from steep slopes above you. Try to avoid spending time under glide cracks because they have been releasing into large glide avalanches across the region. Warm temperatures will make it likely to trigger wet loose avalanches on sunny slopes. The safest option is to move to shadier aspects in the afternoon.&nbsp;</p>,NULL
165479,2025-03-29 0:04:10,2025-03-29 16:22:52,2025-03-29 15:00:00,2025-03-30 15:00:00,Mik Dalpes,forecast,2,3,3,"<p>It has been one week since the fatal avalanche on Seattle Ridge and avalanche conditions remain dangerous despite relatively calm weather through the week. There are still chances a person could trigger a large avalanche 2' deep or more on a layer of buried surface hoar anywhere above 1,500'. The only way to completely avoid this problem is to stick to low angle slopes with nothing steep above. Warm temperatures this week caused an increase in glide avalanches and wet loose avalanches. Debris from these slides is running below treeline in places like Girdwood and Seward. Be on the lookout for glide cracks and avoid spending time under them as they seem especially primed for release and can run all the way to flat ground at sea level.</p>
<p><strong>__________________________________</strong></p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Sean Sullivan, Cory Davis, and Travis Temple will be hosting a free avalanche awareness and rescue training event in memory of Tucker Challans today, March 29, at Alaska West Air in Nikiski</strong>. See the flyer in the media gallery below for more information.</p>",NULL
165441,2025-03-28 13:04:16,2025-03-28 14:50:55,2025-03-28 15:00:00,2025-03-29 15:00:00,John Sykes,forecast,2,3,3,"<p>Human triggered avalanches on a widespread buried weak layer 2 to 3' deep remain possible. To avoid this issue we recommend sticking to low angle terrain and avoiding steeper slopes overhead. In the past few days, we have seen an increase in glide avalanche activity across the region. These large and destructive avalanches release randomly and the best way to avoid them is to identify slopes with existing glide cracks and avoid traveling beneath them.&nbsp;</p>
<p><strong>__________________________________</strong></p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Sean Sullivan, Cory Davis, and Travis Temple will be hosting a free avalanche awareness and rescue training event in memory of Tucker Challans on Saturday, March 29, at Alaska West Air in Nikiski</strong>. See the flyer in the media gallery below for more information.</p>",NULL
